queue_id,subject_id,fact_key,priority,collection_status,preferred_source_type,assigned_method,attempt_count,last_attempt_at,result,notes
QUE-000151,CFG-000023,rough_road,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,NOT_FOUND,SCALE_BATCH_01 stop condition; NOT_APPLICABLE. Missing non-material fields remain explicit.
QUE-000152,CFG-000023,equipment,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000153,CFG-000023,source_provenance,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000154,CFG-000024,identity,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000155,CFG-000024,technical,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000156,CFG-000024,efficiency_or_range,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000157,CFG-000024,family_practicality,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000158,CFG-000024,rough_road,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,NOT_FOUND,SCALE_BATCH_01 stop condition; NOT_APPLICABLE. Missing non-material fields remain explicit.
QUE-000159,CFG-000024,equipment,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000160,CFG-000024,source_provenance,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000161,CFG-000025,identity,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000162,CFG-000025,technical,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000163,CFG-000025,efficiency_or_range,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000164,CFG-000025,family_practicality,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000165,CFG-000025,rough_road,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,NOT_FOUND,SCALE_BATCH_01 stop condition; NOT_APPLICABLE. Missing non-material fields remain explicit.
QUE-000166,CFG-000025,equipment,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000167,CFG-000025,source_provenance,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000168,CFG-000026,identity,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000169,CFG-000026,technical,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000170,CFG-000026,efficiency_or_range,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000171,CFG-000026,family_practicality,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000172,CFG-000026,rough_road,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,NOT_FOUND,SCALE_BATCH_01 stop condition; NOT_APPLICABLE. Missing non-material fields remain explicit.
QUE-000173,CFG-000026,equipment,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000174,CFG-000026,source_provenance,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000175,CFG-000027,identity,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000176,CFG-000027,technical,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000177,CFG-000027,efficiency_or_range,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000178,CFG-000027,family_practicality,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000179,CFG-000027,rough_road,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,NOT_FOUND,SCALE_BATCH_01 stop condition; NOT_APPLICABLE. Missing non-material fields remain explicit.
QUE-000180,CFG-000027,equipment,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000181,CFG-000027,source_provenance,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000182,CFG-000028,identity,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000183,CFG-000028,technical,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000184,CFG-000028,efficiency_or_range,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000185,CFG-000028,family_practicality,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000186,CFG-000028,rough_road,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000187,CFG-000028,equipment,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000188,CFG-000028,source_provenance,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000189,CFG-000029,identity,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000190,CFG-000029,technical,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000191,CFG-000029,efficiency_or_range,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000192,CFG-000029,family_practicality,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000193,CFG-000029,rough_road,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,NOT_FOUND,SCALE_BATCH_01 stop condition; NOT_APPLICABLE. Missing non-material fields remain explicit.
QUE-000194,CFG-000029,equipment,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000195,CFG-000029,source_provenance,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_01 stop condition; FOUND. Missing non-material fields remain explicit.
QUE-000196,CFG-000030,identity_exact_configuration,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000197,CFG-000030,dimensions_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000198,CFG-000030,cargo_volume_l,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000199,CFG-000030,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000200,CFG-000030,efficiency_or_range_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000201,CFG-000030,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000202,CFG-000031,identity_exact_configuration,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000203,CFG-000031,dimensions_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000204,CFG-000031,cargo_volume_l,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000205,CFG-000031,ground_clearance_mm,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000206,CFG-000031,efficiency_or_range_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000207,CFG-000031,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000208,CFG-000032,identity_exact_configuration,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000209,CFG-000032,dimensions_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000210,CFG-000032,cargo_volume_l,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000211,CFG-000032,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000212,CFG-000032,efficiency_or_range_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000213,CFG-000032,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000214,CFG-000033,identity_exact_configuration,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000215,CFG-000033,dimensions_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000216,CFG-000033,cargo_volume_l,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000217,CFG-000033,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000218,CFG-000033,efficiency_or_range_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000219,CFG-000033,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000220,CFG-000034,identity_exact_configuration,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000221,CFG-000034,dimensions_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000222,CFG-000034,cargo_volume_l,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000223,CFG-000034,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000224,CFG-000034,efficiency_or_range_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000225,CFG-000034,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000226,CFG-000035,identity_exact_configuration,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000227,CFG-000035,dimensions_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000228,CFG-000035,cargo_volume_l,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000229,CFG-000035,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000230,CFG-000035,efficiency_or_range_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000231,CFG-000035,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000232,CFG-000036,identity_exact_configuration,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000233,CFG-000036,dimensions_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000234,CFG-000036,cargo_volume_l,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000235,CFG-000036,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000236,CFG-000036,efficiency_or_range_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000237,CFG-000036,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000238,CFG-000037,identity_exact_configuration,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000239,CFG-000037,dimensions_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000240,CFG-000037,cargo_volume_l,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000241,CFG-000037,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000242,CFG-000037,efficiency_or_range_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000243,CFG-000037,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000244,CFG-000038,identity_exact_configuration,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000245,CFG-000038,dimensions_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000246,CFG-000038,cargo_volume_l,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000247,CFG-000038,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000248,CFG-000038,efficiency_or_range_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000249,CFG-000038,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000250,CFG-000039,identity_exact_configuration,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000251,CFG-000039,dimensions_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000252,CFG-000039,cargo_volume_l,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000253,CFG-000039,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000254,CFG-000039,efficiency_or_range_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000255,CFG-000039,equipment_mvp_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000256,CFG-000040,identity_exact_configuration,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000257,CFG-000040,dimensions_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000258,CFG-000040,cargo_volume_l,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000259,CFG-000040,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000260,CFG-000040,efficiency_or_range_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000261,CFG-000040,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000262,CFG-000041,identity_exact_configuration,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000263,CFG-000041,dimensions_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000264,CFG-000041,cargo_volume_l,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000265,CFG-000041,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000266,CFG-000041,efficiency_or_range_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000267,CFG-000041,equipment_mvp_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000268,CFG-000042,identity_exact_configuration,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000269,CFG-000042,dimensions_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000270,CFG-000042,cargo_volume_l,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000271,CFG-000042,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000272,CFG-000042,efficiency_or_range_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000273,CFG-000042,equipment_mvp_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000274,CFG-000043,identity_exact_configuration,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000275,CFG-000043,dimensions_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000276,CFG-000043,cargo_volume_l,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000277,CFG-000043,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000278,CFG-000043,efficiency_or_range_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000279,CFG-000043,equipment_mvp_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000280,CFG-000044,identity_exact_configuration,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000281,CFG-000044,dimensions_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000282,CFG-000044,cargo_volume_l,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000283,CFG-000044,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000284,CFG-000044,efficiency_or_range_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000285,CFG-000044,equipment_mvp_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000286,CFG-000045,identity_exact_configuration,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000287,CFG-000045,dimensions_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000288,CFG-000045,cargo_volume_l,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000289,CFG-000045,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000290,CFG-000045,efficiency_or_range_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000291,CFG-000045,equipment_mvp_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000292,CFG-000046,identity_exact_configuration,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000293,CFG-000046,dimensions_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000294,CFG-000046,cargo_volume_l,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000295,CFG-000046,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000296,CFG-000046,efficiency_or_range_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000297,CFG-000046,equipment_mvp_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000298,CFG-000047,identity_exact_configuration,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000299,CFG-000047,dimensions_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000300,CFG-000047,cargo_volume_l,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000301,CFG-000047,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000302,CFG-000047,efficiency_or_range_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000303,CFG-000047,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000304,CFG-000048,identity_exact_configuration,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000305,CFG-000048,dimensions_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000306,CFG-000048,cargo_volume_l,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000307,CFG-000048,ground_clearance_mm,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000308,CFG-000048,efficiency_or_range_core,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000309,CFG-000048,equipment_mvp_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
QUE-000310,CFG-000049,identity_exact_configuration,P0,COMPLETE,A1_OFFICIAL_MARKET,WEB,1,46248,FOUND,SCALE_BATCH_02 collected.
QUE-000311,CFG-000049,dimensions_core,P0,NOT_STARTED,A1_OFFICIAL_MARKET,WEB,0,,PENDING,Bounded P0 evidence gap retained; no inference.
